[Header],,,,,,
Investigator Name,Steven Gruber,,,,,
Project Name,MouseMethylationILSBeta,,,,,
Experiment Name,MouseMethylationILSBeta,,,,,
Date,9/21/2020,,,,,
,,,,,,
[Data],,,,,,
Sample_Name,Sample_Well,Sample_Plate,Sample_Group,Pool_ID,Sentrix_ID,Sentrix_Position
21026_204637490002_R01C01_Mouse_Illumina,A04,WG0007029-BCD,4 Replicates,MouseMethylation,204637490002,R01C01
20317_204637490002_R01C02_Mouse_Illumina,G04,WG0007029-BCD,18 T/N Meth,MouseMethylation,204637490002,R01C02
21026_R2_204637490002_R02C01_Mouse_Illumina,B04,WG0007029-BCD,4 Replicates,MouseMethylation,204637490002,R02C01
20318_204637490002_R02C02_Mouse_Illumina,H04,WG0007029-BCD,18 T/N Meth,MouseMethylation,204637490002,R02C02
20333_204637490002_R03C01_Mouse_Illumina,C04,WG0007029-BCD,18 T/N Meth,MouseMethylation,204637490002,R03C01
20384_204637490002_R03C02_Mouse_Illumina,A05,WG0007029-BCD,4 Replicates,MouseMethylation,204637490002,R03C02
20009_250ng_204637490002_R04C01_Mouse_Illumina,D04,WG0007029-BCD,15 Quantity,MouseMethylation,204637490002,R04C01
20009_100ng_204637490002_R04C02_Mouse_Illumina,B05,WG0007029-BCD,15 Quantity,MouseMethylation,204637490002,R04C02
20009_500ng_204637490002_R05C01_Mouse_Illumina,E04,WG0007029-BCD,15 Quantity,MouseMethylation,204637490002,R05C01
20009_50ng_204637490002_R05C02_Mouse_Illumina,C05,WG0007029-BCD,15 Quantity,MouseMethylation,204637490002,R05C02
20009_1000ng_204637490002_R06C01_Mouse_Illumina,F04,WG0007029-BCD,15 Quantity,MouseMethylation,204637490002,R06C01
20384_R2_204637490002_R06C02_Mouse_Illumina,D05,WG0007029-BCD,4 Replicates,MouseMethylation,204637490002,R06C02
20010_204637490005_R01C01_0%MethylMouse_Illumina,A01,WG0007029-BCD,10 Meth Titrat,MouseMethylation,204637490005,R01C01
20014_204637490005_R01C02_5%MethylMouse_Illumina,G01,WG0007029-BCD,10 Meth Titrat,MouseMethylation,204637490005,R01C02
20015_204637490005_R02C01_50%MethylMouse_Illumina,B01,WG0007029-BCD,10 Meth Titrat,MouseMethylation,204637490005,R02C01
20011_204637490005_R02C02_10%MethylMouse_Illumina,H01,WG0007029-BCD,10 Meth Titrat,MouseMethylation,204637490005,R02C02
20012_204637490005_R03C01_100%MethylMouse_Illumina,C01,WG0007029-BCD,10 Meth Titrat,MouseMethylation,204637490005,R03C01
20013_204637490005_R03C02_25%MethylMouse_Illumina,A02,WG0007029-BCD,10 Meth Titrat,MouseMethylation,204637490005,R03C02
20010_R2_204637490005_R04C01_0%MethylMouse_Illumina,D01,WG0007029-BCD,10 Meth Titrat,MouseMethylation,204637490005,R04C01
20016_204637490005_R04C02_75%MethylMouse_Illumina,B02,WG0007029-BCD,10 Meth Titrat,MouseMethylation,204637490005,R04C02
20015_R2_204637490005_R05C01_50%MethylMouse_Illumina,E01,WG0007029-BCD,10 Meth Titrat,MouseMethylation,204637490005,R05C01
20382_204637490005_R05C02_Mouse_Illumina,C02,WG0007029-BCD,13 Human Mix,MouseMethylation,204637490005,R05C02
20012_R2_204637490005_R06C01_100%MethylMouse_Illumina,F01,WG0007029-BCD,10 Meth Titrat,MouseMethylation,204637490005,R06C01
21021_500ng_204637490005_R06C02_Mouse_Illumina,D02,WG0007029-BCD,6 Quantity,MouseMethylation,204637490005,R06C02
20384_R3_204637490007_R01C01_Mouse_Illumina,E05,WG0007029-BCD,4 Replicates,MouseMethylation,204637490007,R01C01
21006_204637490007_R01C02_Mouse_Illumina,C06,WG0007029-BCD,21 Tissue Meth,MouseMethylation,204637490007,R01C02
20319_204637490007_R02C01_Mouse_Illumina,F05,WG0007029-BCD,18 T/N Meth,MouseMethylation,204637490007,R02C01
20253_204637490007_R02C02_Mouse_Illumina,D06,WG0007029-BCD,21 Tissue Meth,MouseMethylation,204637490007,R02C02
20320_204637490007_R03C01_Mouse_Illumina,G05,WG0007029-BCD,18 T/N Meth,MouseMethylation,204637490007,R03C01
20383_204637490007_R03C02_Mouse_Illumina,E06,WG0007029-BCD,4 Replicates,MouseMethylation,204637490007,R03C02
20321_204637490007_R04C01_Mouse_Illumina,H05,WG0007029-BCD,18 T/N Meth,MouseMethylation,204637490007,R04C01
20027_204637490007_R04C02_Mouse_Illumina,F06,WG0007029-BCD,21 Tissue Meth,MouseMethylation,204637490007,R04C02
20322_204637490007_R05C01_Mouse_Illumina,A06,WG0007029-BCD,18 T/N Meth,MouseMethylation,204637490007,R05C01
21013_204637490007_R05C02_Mouse_Illumina,G06,WG0007029-BCD,21 Tissue Meth,MouseMethylation,204637490007,R05C02
20026_204637490007_R06C01_Mouse_Illumina,B06,WG0007029-BCD,21 Tissue Meth,MouseMethylation,204637490007,R06C01
20239_204637490007_R06C02_Mouse_Illumina,H06,WG0007029-BCD,21 Tissue Meth,MouseMethylation,204637490007,R06C02
20981_204637490009_R01C01_90%Human10%Mouse_Illumina,E08,WG0007029-BCD,13 Human Mix,MouseMethylation,204637490009,R01C01
20987_204637490009_R01C02_75%Human25%Mouse_Illumina,C09,WG0007029-BCD,13 Human Mix,MouseMethylation,204637490009,R01C02
20982_204637490009_R02C01_75%Human25%Mouse_Illumina,F08,WG0007029-BCD,13 Human Mix,MouseMethylation,204637490009,R02C01
20988_204637490009_R02C02_50%Human50%Mouse_Illumina,D09,WG0007029-BCD,13 Human Mix,MouseMethylation,204637490009,R02C02
20983_204637490009_R03C01_50%Human50%Mouse_Illumina,G08,WG0007029-BCD,13 Human Mix,MouseMethylation,204637490009,R03C01
20989_204637490009_R03C02_25%Human75%Mouse_Illumina,E09,WG0007029-BCD,13 Human Mix,MouseMethylation,204637490009,R03C02
20984_204637490009_R04C01_25%Human75%Mouse_Illumina,H08,WG0007029-BCD,13 Human Mix,MouseMethylation,204637490009,R04C01
20990_204637490009_R04C02_10%Human90%Mouse_Illumina,F09,WG0007029-BCD,13 Human Mix,MouseMethylation,204637490009,R04C02
20985_204637490009_R05C01_10%Human90%Mouse_Illumina,A09,WG0007029-BCD,13 Human Mix,MouseMethylation,204637490009,R05C01
20991_204637490009_R05C02_Mouse_Illumina,G09,WG0007029-BCD,13 Human Mix,MouseMethylation,204637490009,R05C02
20986_204637490009_R06C01_90%Human10%Mouse_Illumina,B09,WG0007029-BCD,13 Human Mix,MouseMethylation,204637490009,R06C01
20992_204637490009_R06C02_Mouse_Illumina,H09,WG0007029-BCD,13 Human Mix,MouseMethylation,204637490009,R06C02
20385_204637490016_R01C01_Mouse_Illumina,E02,WG0007030-BCD,4 Replicates,MouseMethylation,204637490016,R01C01
20009_1000ng_R2_204637490016_R01C02_Mouse_Illumina,C03,WG0007030-BCD,15 Quantity,MouseMethylation,204637490016,R01C02
20274_204637490016_R02C01_Mouse_Illumina,F02,WG0007030-BCD,18 T/N Meth,MouseMethylation,204637490016,R02C01
20009_500ng_R2_204637490016_R02C02_Mouse_Illumina,D03,WG0007030-BCD,15 Quantity,MouseMethylation,204637490016,R02C02
20382_R2_204637490016_R03C01_Mouse_Illumina,G02,WG0007030-BCD,4 Replicates,MouseMethylation,204637490016,R03C01
20009_250ng_R2_204637490016_R03C02_Mouse_Illumina,E03,WG0007030-BCD,15 Quantity,MouseMethylation,204637490016,R03C02
20030_204637490016_R04C01_Mouse_Illumina,H02,WG0007030-BCD,21 Tissue Meth,MouseMethylation,204637490016,R04C01
20009_100ng_R2_204637490016_R04C02_Mouse_Illumina,F03,WG0007030-BCD,15 Quantity,MouseMethylation,204637490016,R04C02
21012_204637490016_R05C01_Mouse_Illumina,A03,WG0007030-BCD,21 Tissue Meth,MouseMethylation,204637490016,R05C01
20009_50ng_R2_204637490016_R05C02_Mouse_Illumina,G03,WG0007030-BCD,15 Quantity,MouseMethylation,204637490016,R05C02
20242_204637490016_R06C01_Mouse_Illumina,B03,WG0007030-BCD,21 Tissue Meth,MouseMethylation,204637490016,R06C01
20334_204637490016_R06C02_Mouse_Illumina,H03,WG0007030-BCD,18 T/N Meth,MouseMethylation,204637490016,R06C02
20331_204637490017_R01C01_Mouse_Illumina,A10,WG0007029-BCD,18 T/N Meth,MouseMethylation,204637490017,R01C01
20024_204637490017_R01C02_Mouse_Illumina,G10,WG0007029-BCD,21 Tissue Meth,MouseMethylation,204637490017,R01C02
20332_204637490017_R02C01_Mouse_Illumina,B10,WG0007029-BCD,18 T/N Meth,MouseMethylation,204637490017,R02C01
20130_204637490017_R02C02_Mouse_Illumina,H10,WG0007029-BCD,21 Tissue Meth,MouseMethylation,204637490017,R02C02
20275_204637490017_R03C01_Mouse_Illumina,C10,WG0007029-BCD,18 T/N Meth,MouseMethylation,204637490017,R03C01
20237_204637490017_R03C02_Mouse_Illumina,A11,WG0007029-BCD,21 Tissue Meth,MouseMethylation,204637490017,R03C02
20023_204637490017_R04C01_Mouse_Illumina,D10,WG0007029-BCD,21 Tissue Meth,MouseMethylation,204637490017,R04C01
20025_204637490017_R04C02_Mouse_Illumina,B11,WG0007029-BCD,21 Tissue Meth,MouseMethylation,204637490017,R04C02
20131_204637490017_R05C01_Mouse_Illumina,E10,WG0007029-BCD,21 Tissue Meth,MouseMethylation,204637490017,R05C01
20993_204637490017_R05C02_Mouse_Illumina,C11,WG0007029-BCD,21 Tissue Meth,MouseMethylation,204637490017,R05C02
20236_204637490017_R06C01_Mouse_Illumina,F10,WG0007029-BCD,21 Tissue Meth,MouseMethylation,204637490017,R06C01
20238_204637490017_R06C02_Mouse_Illumina,D11,WG0007029-BCD,21 Tissue Meth,MouseMethylation,204637490017,R06C02
20385_R2_204637490019_R01C01_Mouse_Illumina,A01,WG0007030-BCD,4 Replicates,MouseMethylation,204637490019,R01C01
21009_204637490019_R01C02_Mouse_Illumina,G01,WG0007030-BCD,21 Tissue Meth,MouseMethylation,204637490019,R01C02
20276_204637490019_R02C01_Mouse_Illumina,B01,WG0007030-BCD,18 T/N Meth,MouseMethylation,204637490019,R02C01
20240_204637490019_R02C02_Mouse_Illumina,H01,WG0007030-BCD,21 Tissue Meth,MouseMethylation,204637490019,R02C02
20277_204637490019_R03C01_Mouse_Illumina,C01,WG0007030-BCD,18 T/N Meth,MouseMethylation,204637490019,R03C01
21024_204637490019_R03C02_Mouse_Illumina,A02,WG0007030-BCD,4 Replicates,MouseMethylation,204637490019,R03C02
20278_204637490019_R04C01_Mouse_Illumina,D01,WG0007030-BCD,18 T/N Meth,MouseMethylation,204637490019,R04C01
20329_204637490019_R04C02_Mouse_Illumina,B02,WG0007030-BCD,18 T/N Meth,MouseMethylation,204637490019,R04C02
20279_204637490019_R05C01_Mouse_Illumina,E01,WG0007030-BCD,18 T/N Meth,MouseMethylation,204637490019,R05C01
20330_204637490019_R05C02_Mouse_Illumina,C02,WG0007030-BCD,18 T/N Meth,MouseMethylation,204637490019,R05C02
20028_204637490019_R06C01_Mouse_Illumina,F01,WG0007030-BCD,21 Tissue Meth,MouseMethylation,204637490019,R06C01
20384_R4_204637490019_R06C02_Mouse_Illumina,D02,WG0007030-BCD,4 Replicates,MouseMethylation,204637490019,R06C02
20186_204637490021_R01C01_Mouse_Illumina,E11,WG0007029-BCD,6 SNPs,MouseMethylation,204637490021,R01C01
20385_R3_204637490021_R01C02_Mouse_Illumina,C12,WG0007029-BCD,4 Replicates,MouseMethylation,204637490021,R01C02
20257_204637490021_R02C01_Mouse_Illumina,F11,WG0007029-BCD,6 SNPs,MouseMethylation,204637490021,R02C01
20059_204637490021_R02C02_Mouse_Illumina,D12,WG0007029-BCD,4 Tissue Meth,MouseMethylation,204637490021,R02C02
20019_204637490021_R03C01_Mouse_Illumina,G11,WG0007029-BCD,6 SNPs,MouseMethylation,204637490021,R03C01
20050_204637490021_R03C02_Mouse_Illumina,E12,WG0007029-BCD,4 Tissue Meth,MouseMethylation,204637490021,R03C02
20020_204637490021_R04C01_Mouse_Illumina,H11,WG0007029-BCD,6 SNPs,MouseMethylation,204637490021,R04C01
20184_204637490021_R04C02_Mouse_Illumina,F12,WG0007029-BCD,4 Tissue Meth,MouseMethylation,204637490021,R04C02
20021_204637490021_R05C01_Mouse_Illumina,A12,WG0007029-BCD,6 SNPs,MouseMethylation,204637490021,R05C01
20199_204637490021_R05C02_Mouse_Illumina,G12,WG0007029-BCD,4 Tissue Meth,MouseMethylation,204637490021,R05C02
20022_204637490021_R06C01_Mouse_Illumina,B12,WG0007029-BCD,6 SNPs,MouseMethylation,204637490021,R06C01
20385_R4_204637490021_R06C02_Mouse_Illumina,H12,WG0007029-BCD,4 Replicates,MouseMethylation,204637490021,R06C02
20001_204637490025_R01C01_Mouse_Illumina,A07,WG0007029-BCD,11 Exp Meth,MouseMethylation,204637490025,R01C01
20008_204637490025_R01C02_Mouse_Illumina,G07,WG0007029-BCD,11 Exp Meth,MouseMethylation,204637490025,R01C02
20002_204637490025_R02C01_Mouse_Illumina,B07,WG0007029-BCD,11 Exp Meth,MouseMethylation,204637490025,R02C01
20390_204637490025_R02C02_Mouse_Illumina,H07,WG0007029-BCD,11 Exp Meth,MouseMethylation,204637490025,R02C02
20003_204637490025_R03C01_Mouse_Illumina,C07,WG0007029-BCD,11 Exp Meth,MouseMethylation,204637490025,R03C01
20391_204637490025_R03C02_Mouse_Illumina,A08,WG0007029-BCD,11 Exp Meth,MouseMethylation,204637490025,R03C02
20005_204637490025_R04C01_Mouse_Illumina,D07,WG0007029-BCD,11 Exp Meth,MouseMethylation,204637490025,R04C01
21025_204637490025_R04C02_Mouse_Illumina,B08,WG0007029-BCD,11 Exp Meth,MouseMethylation,204637490025,R04C02
20006_204637490025_R05C01_Mouse_Illumina,E07,WG0007029-BCD,11 Exp Meth,MouseMethylation,204637490025,R05C01
20393_204637490025_R05C02_Mouse_Illumina,C08,WG0007029-BCD,11 Exp Meth,MouseMethylation,204637490025,R05C02
20007_204637490025_R06C01_Mouse_Illumina,F07,WG0007029-BCD,11 Exp Meth,MouseMethylation,204637490025,R06C01
20980_204637490025_R06C02_100%Human_Illumina,D08,WG0007029-BCD,13 Human Mix,MouseMethylation,204637490025,R06C02
21021_100ng_204637490027_R01C01_Mouse_Illumina,E02,WG0007029-BCD,6 Quantity,MouseMethylation,204637490027,R01C01
20009_250ng_R3_204637490027_R01C02_Mouse_Illumina,C03,WG0007029-BCD,15 Quantity,MouseMethylation,204637490027,R01C02
21021_50ng_204637490027_R02C01_Mouse_Illumina,F02,WG0007029-BCD,6 Quantity,MouseMethylation,204637490027,R02C01
20009_100ng_R3_204637490027_R02C02_Mouse_Illumina,D03,WG0007029-BCD,15 Quantity,MouseMethylation,204637490027,R02C02
20382_R3_204637490027_R03C01_Mouse_Illumina,G02,WG0007029-BCD,4 Replicates,MouseMethylation,204637490027,R03C01
20382_R4_204637490027_R03C02_Mouse_Illumina,E03,WG0007029-BCD,4 Replicates,MouseMethylation,204637490027,R03C02
21021_1000ng_204637490027_R04C01_Mouse_Illumina,H02,WG0007029-BCD,6 Quantity,MouseMethylation,204637490027,R04C01
20009_50ng_R3_204637490027_R04C02_Mouse_Illumina,F03,WG0007029-BCD,15 Quantity,MouseMethylation,204637490027,R04C02
21021_500ng_R2_204637490027_R05C01_Mouse_Illumina,A03,WG0007029-BCD,6 Quantity,MouseMethylation,204637490027,R05C01
20009_1000ng_R3_204637490027_R05C02_Mouse_Illumina,G03,WG0007029-BCD,15 Quantity,MouseMethylation,204637490027,R05C02
21021_250ng_204637490027_R06C01_Mouse_Illumina,B03,WG0007029-BCD,6 Quantity,MouseMethylation,204637490027,R06C01
20009_500ng_R3_204637490027_R06C02_Mouse_Illumina,H03,WG0007029-BCD,15 Quantity,MouseMethylation,204637490027,R06C02
